symbol,name,last_price,turnover_amount,turnover_rate,pct_change,amplitude
688606,奥泰生物,56.8,76523900.0,1.71,4.34,
920012,创达新材,69.65,319194569.58,36.0,4.33,
920009,丹娜生物,68.01,34922832.03,7.23,4.33,
002857,三晖电气,23.0,117677298.5,4.05,4.31,
603015,弘讯科技,12.62,197136083.0,3.88,4.3,
301058,中粮科工,10.19,148396818.03,2.88,4.3,
300598,诚迈科技,39.52,577051144.76,6.74,4.3,
002927,泰永长征,19.2,198521733.9,4.77,4.29,
002875,安奈儿,25.3,278365607.09,6.01,4.29,
920086,科马材料,31.74,95471965.72,11.41,4.27,
301008,宏昌科技,32.72,279707625.56,7.5,4.27,
002883,*ST中设,9.54,112143893.6,7.75,4.26,
301226,祥明智能,41.88,337681924.44,7.52,4.26,
603051,鹿山新材,24.77,220316809.0,5.62,4.25,
002757,南兴股份,29.02,2174762406.2,26.86,4.24,
600088,中视传媒,16.01,214597516.0,3.43,4.23,
300591,万里马,8.39,253460482.0,8.69,4.22,
688271,联影医疗,115.94,1386257782.0,1.45,4.22,
600330,天通股份,29.16,5942398861.0,16.62,4.22,
000768,中航西飞,24.45,1758183961.12,2.63,4.22,
688165,埃夫特-U,19.74,352693745.0,3.45,4.22,
301282,金禄电子,31.37,591564797.65,10.81,4.22,
000929,*ST兰黄,11.11,49567471.0,2.47,4.22,
301075,多瑞医药,84.93,257973031.27,3.86,4.21,
603267,鸿远电子,56.91,722279781.0,5.62,4.21,
301290,东星医疗,31.49,173961730.97,8.12,4.2,
600889,*ST京化,15.87,107893987.0,1.87,4.2,
688785,恒运昌,343.6,462730942.0,10.92,4.19,
920978,开特股份,27.63,118345429.57,4.31,4.19,
300115,长盈精密,36.36,3571574588.47,7.26,4.18,
688290,景业智能,64.25,144958761.0,2.23,4.18,
300449,汉邦高科,7.97,134399052.0,4.33,4.18,
603052,可川科技,89.26,833939671.0,5.08,4.17,
002512,ST达华,4.5,254606829.79,5.25,4.17,
605555,德昌股份,16.49,260450599.0,3.24,4.17,
603778,国晟科技,26.99,2049282197.0,12.15,4.17,
300649,杭州园林,19.55,155016197.6,7.44,4.16,
300501,海顺新材,14.27,157052848.31,7.78,4.16,
300323,华灿光电,13.28,1510130266.87,9.74,4.16,
301260,格力博,17.69,204264345.88,5.63,4.12,
002413,雷科防务,13.9,2320969267.64,13.02,4.12,
001314,亿道信息,57.84,426152244.24,5.94,4.12,
000546,金圆股份,7.83,1255377704.47,22.79,4.12,
300918,南山智尚,15.69,290269631.96,3.7,4.11,
603938,三孚股份,33.97,1314390326.0,10.16,4.11,
688622,*ST禾信,83.39,96342588.0,1.65,4.11,
601069,西部黄金,35.58,1240062946.0,3.97,4.1,
688168,安博通,90.45,248678656.0,3.61,4.09,
600584,长电科技,50.75,8239048098.0,9.43,4.08,
688496,ST清越,4.35,31352755.0,3.08,4.07,
688656,浩欧博,143.99,150104378.0,1.68,4.06,
300907,康平科技,32.15,111864037.46,3.68,4.05,
300560,中富通,16.98,332386432.92,10.52,4.04,
920896,旺成科技,18.08,33959471.8,4.27,4.03,
688207,格灵深瞳,16.54,150691548.0,3.54,4.03,
301163,宏德股份,32.84,96449803.64,5.47,4.02,
301332,德尔玛,9.84,89065908.36,3.44,4.02,
002434,万里扬,7.76,279701456.68,2.77,4.02,
301550,斯菱智驱,193.9,2049676576.51,7.57,4.02,
300353,东土科技,19.96,426595273.35,4.01,4.01,
301349,信德新材,62.59,378601451.88,7.53,4.0,
300400,劲拓股份,30.25,779098878.6,10.76,3.99,
603091,众鑫股份,86.33,68631407.0,2.56,3.99,
603662,柯力传感,61.3,628642862.0,3.69,3.99,
301538,骏鼎达,81.0,112748278.1,4.51,3.99,
002377,国创高新,3.66,184316308.64,5.81,3.98,
603009,北特科技,51.16,857867218.0,4.97,3.98,
688592,司南导航,47.52,110623676.0,6.16,3.98,
000978,桂林旅游,6.79,217730379.04,6.91,3.98,
002816,*ST和科,24.8,130392723.0,5.28,3.98,
688765,禾元生物-U,58.02,126559852.0,4.77,3.98,
301302,华如科技,27.05,290211754.5,7.8,3.96,
600866,星湖科技,6.04,260866553.0,3.48,3.96,
300613,富瀚微,62.95,1699932771.98,12.48,3.95,
301051,信濠光电,25.53,227567517.43,5.53,3.95,
688790,昂瑞微-UW,152.74,239727288.0,13.25,3.93,
605377,华旺科技,10.06,92002454.0,1.66,3.93,
002565,顺灏股份,20.64,4565289252.26,21.15,3.93,
688055,龙腾光电,4.76,244538179.0,1.55,3.93,
300385,ST雪浪,16.5,257979183.14,5.47,3.9,
300056,中创环保,12.26,413943724.26,8.9,3.9,
002831,裕同科技,40.6,641776695.4,3.15,3.89,
002297,博云新材,25.71,4246807439.83,29.19,3.88,
300465,高伟达,15.25,449420146.71,6.59,3.88,
301556,托普云农,90.96,249661368.2,9.44,3.87,
600580,卧龙电驱,41.06,4140230491.0,6.46,3.87,
002295,精艺股份,11.83,103509440.0,3.56,3.86,
002694,*ST顾地,2.96,58382959.6,2.76,3.86,
002615,哈尔斯,8.6,143611138.78,5.53,3.86,
920152,昆工科技,19.91,236963492.82,14.38,3.86,
688246,嘉和美康,23.92,160183029.0,4.95,3.86,
002600,领益智造,15.09,3576552628.96,3.33,3.85,
601111,中国国航,7.29,1443188842.0,1.72,3.85,
002011,盾安环境,12.4,406917333.9,3.08,3.85,
002772,众兴菌业,17.04,217091173.0,3.46,3.84,
002896,中大力德,76.0,1284800505.05,8.61,3.83,
603116,红蜻蜓,7.59,191972072.0,4.42,3.83,
002200,*ST交投,7.89,32456445.32,2.13,3.82,
603261,*ST立航,36.7,25487067.0,0.91,3.82,
002036,联创电子,8.43,475240022.12,5.42,3.82,
603239,浙江仙通,25.9,278911341.0,3.99,3.81,
688556,高测股份,14.98,812389383.0,6.64,3.81,
688379,华光新材,78.01,893334000.0,12.68,3.81,
002780,三夫户外,16.89,186660892.0,8.51,3.81,
300607,拓斯达,31.61,1329710236.94,12.42,3.81,
000975,山金国际,29.23,1549395548.28,2.13,3.8,
688358,祥生医疗,33.86,98410429.0,2.64,3.8,
002611,东方精工,18.88,1623761507.7,8.57,3.79,
300703,创源股份,18.6,167254596.32,5.42,3.79,
920837,华原股份,13.97,25678034.34,1.36,3.79,
688289,圣湘生物,18.12,206744343.0,1.98,3.78,
300351,永贵电器,25.01,442799073.52,6.72,3.78,
920665,科强股份,11.53,29162740.3,3.99,3.78,
600791,京能置业,14.33,240875141.0,3.71,3.77,
301212,联盛化学,30.3,73236922.92,2.6,3.77,
600603,广汇物流,5.78,134783062.0,2.0,3.77,
601689,拓普集团,66.89,4838889385.0,4.15,3.75,
000815,美利云,22.96,3801141606.61,24.25,3.75,
920344,三元基因,21.35,33098731.46,1.38,3.74,
300816,艾可蓝,83.41,313314272.02,6.73,3.74,
300157,新锦动力,5.84,339089056.13,8.26,3.73,
002047,*ST宝鹰,5.59,165168446.94,1.96,3.71,
605299,舒华体育,27.13,1343643030.0,12.37,3.71,
605100,华丰股份,51.3,179353578.0,2.09,3.7,
603297,永新光学,130.28,421033183.0,2.94,3.7,
301118,恒光股份,29.98,211507537.63,6.75,3.7,
920179,凯德石英,55.11,349758434.91,10.87,3.69,
300564,筑博设计,16.85,68708244.78,3.65,3.69,
300478,杭州高新,32.56,171525374.3,4.19,3.69,
920076,国亮新材,21.96,42604478.29,7.38,3.68,
603718,*ST海利,3.66,104781453.0,4.44,3.68,
920579,机科股份,18.89,42192297.25,5.07,3.68,
600396,华电辽能,12.44,4470578145.0,23.86,3.67,
600893,航发动力,50.1,2773408668.0,2.1,3.66,
603598,引力传媒,24.9,1784467810.0,25.67,3.66,
600137,浪莎股份,24.1,122995855.0,5.3,3.66,
600206,有研新材,30.4,3077748789.0,12.02,3.65,
600279,重庆港,5.11,108797823.0,1.8,3.65,
605123,派克新材,116.51,718892823.0,5.14,3.64,
300318,博晖创新,5.72,69680262.73,1.54,3.62,
603358,华达科技,34.92,490961565.0,3.14,3.62,
605088,冠盛股份,37.29,241672619.0,3.27,3.61,
603291,联合水务,12.09,90924213.0,1.8,3.6,
300673,佩蒂股份,16.42,98596470.1,3.81,3.6,
688651,盛邦安全,41.98,73924138.0,5.5,3.6,
300486,东杰智能,23.69,373300390.33,3.33,3.59,
600692,亚通股份,8.11,145620963.0,7.09,3.58,
688317,之江生物,20.83,86144270.0,2.17,3.58,
002153,石基信息,10.7,616234643.43,3.64,3.58,
688667,菱电电控,156.11,263296705.0,3.24,3.58,
920166,海圣医疗,28.44,39243132.04,5.88,3.57,
600592,龙溪股份,20.61,400513219.0,4.9,3.57,
688543,国科军工,65.33,480290323.0,6.41,3.57,
688805,健信超导,55.25,265559707.0,15.36,3.56,
600643,爱建集团,4.96,195984545.0,2.48,3.55,
300969,恒帅股份,142.87,656447290.57,8.59,3.55,
600756,浪潮软件,17.48,461829798.0,8.11,3.55,
600760,中航沈飞,49.7,1980170483.0,1.42,3.54,
301295,美硕科技,47.35,84578912.6,6.16,3.54,
301237,和顺科技,73.04,182157522.0,4.26,3.53,
600497,驰宏锌锗,10.01,2179774358.0,4.37,3.52,
002444,巨星科技,36.5,783791196.93,1.89,3.52,
002969,嘉美包装,23.3,1806205229.13,7.12,3.51,
600058,五矿发展,11.78,279711070.0,2.22,3.51,
300722,新余国科,29.53,158630005.5,1.96,3.51,
600963,岳阳林纸,4.72,231505875.0,2.84,3.51,
300397,天和防务,13.88,550660567.87,9.78,3.5,
920491,奥迪威,26.6,93199071.72,3.05,3.5,
002485,ST雪发,5.03,31453598.0,1.16,3.5,
300007,汉威科技,47.3,1278795197.47,9.62,3.5,
600712,南宁百货,6.52,109994836.0,3.14,3.49,
603728,鸣志电器,63.48,886518209.0,3.34,3.49,
301210,金杨精密,42.79,243984435.89,13.23,3.48,
301449,天溯计量,72.3,118096590.07,11.91,3.48,
301205,联特科技,284.8,2973063921.43,12.51,3.47,
688586,江航装备,14.3,134138425.0,1.2,3.47,
300424,航新科技,19.07,290059986.92,6.27,3.47,
300868,杰美特,90.26,744327938.28,10.3,3.46,
600862,中航高科,21.23,636183475.0,2.18,3.46,
600184,光电股份,24.8,1058427002.0,7.52,3.46,
301023,奕帆传动,44.33,163006936.94,8.52,3.45,
000635,英 力 特,8.4,76515042.37,2.51,3.45,
603688,石英股份,65.5,2966501492.0,8.32,3.44,
300268,*ST佳沃,14.43,21577912.0,1.14,3.44,
300077,国民技术,25.59,2100197060.89,14.76,3.44,
300984,金沃股份,69.9,422653186.79,6.77,3.43,
688480,赛恩斯,109.03,416553779.0,4.08,3.43,
920159,农大科技,41.87,80674265.56,13.54,3.43,
301459,丰茂股份,38.93,80296645.26,8.0,3.43,
688267,中触媒,31.16,162608337.0,3.0,3.42,
920906,舜宇精工,24.56,38140413.36,4.66,3.41,
603712,七一二,16.69,251319909.0,1.98,3.41,
301622,英思特,57.54,130169068.3,3.54,3.4,
300109,新开源,20.35,417481850.54,4.62,3.4,
300732,设研院,7.92,115390679.57,3.99,3.39,
301002,崧盛股份,52.73,476871579.29,10.64,3.39,
603284,林平发展,48.49,145304289.0,16.47,3.39,
603528,多伦科技,8.24,107988472.0,1.88,3.39,
603120,肯特催化,43.16,173363545.0,10.68,3.38,
001208,华菱线缆,20.57,686207611.74,10.66,3.37,
300433,蓝思科技,28.55,3473797188.24,2.48,3.37,
002265,建设工业,23.92,419601074.07,1.71,3.37,
301273,瑞晨环保,41.1,62950567.16,2.82,3.37,
300164,通源石油,13.23,1062707726.77,13.84,3.36,
603226,菲林格尔,46.2,340177515.0,2.08,3.36,
301365,矩阵股份,38.47,178544888.9,4.63,3.36,
603601,再升科技,17.9,4621896225.0,22.51,3.35,
603305,旭升集团,16.66,912841993.0,4.77,3.35,
603721,*ST天择,25.94,112882135.0,3.37,3.35,
920748,路桥信息,35.85,42609456.78,3.36,3.34,
002427,尤夫股份,5.88,157219201.0,2.74,3.34,
920091,大鹏工业,55.12,82431106.21,10.34,3.34,
920932,科达自控,15.78,47013075.5,3.43,3.34,
000426,兴业银锡,49.75,5533776113.36,6.28,3.34,
688517,金冠电气,23.88,122759036.0,3.81,3.33,
600626,申达股份,4.03,94078506.0,2.12,3.33,
603268,松发股份,154.53,1275486527.0,3.55,3.33,
603538,美诺华,63.7,3815089659.0,27.08,3.33,
300808,久量股份,28.65,118274579.0,3.48,3.32,
300767,震安科技,25.94,401329833.38,6.59,3.31,
002542,*ST中岩,1.88,196386787.68,5.95,3.3,
603256,宏和科技,148.87,3505276009.0,2.7,3.3,
601086,国芳集团,9.08,228786375.0,3.82,3.3,
600606,绿地控股,1.57,315029978.0,1.42,3.29,
920187,通领科技,36.4,47671871.98,5.76,3.29,
003025,思进智能,14.44,115138713.75,3.55,3.29,
688750,金天钛业,19.52,122358669.0,2.72,3.28,
605376,博迁新材,134.3,1293759811.0,3.72,3.28,
002829,星网宇达,24.29,206801010.73,5.89,3.27,
002547,*ST春兴,2.84,328256108.33,10.83,3.27,
300680,隆盛科技,43.54,655723514.64,8.6,3.27,
603110,东方材料,24.38,450112724.0,9.25,3.26,
603258,电魂网络,17.4,62838100.0,1.5,3.26,
920169,七丰精工,29.75,73725129.95,4.95,3.26,
603124,江南新材,134.9,530654599.0,5.05,3.25,
688563,航材股份,62.02,300868582.0,4.2,3.25,
920839,万通液压,33.8,48411522.93,2.21,3.24,
300626,华瑞股份,28.08,280696722.35,5.58,3.24,
301429,森泰股份,22.66,60183059.7,6.08,3.23,
688719,爱科赛博,69.45,290207528.0,4.82,3.23,
002933,新兴装备,31.73,82550683.0,2.25,3.22,
002196,方正电机,15.07,995487013.15,13.57,3.22,
600026,中远海能,23.42,2384266781.0,2.69,3.22,
601868,中国能建,3.22,7487027986.0,7.17,3.21,
920221,易实精密,15.75,23511899.72,2.44,3.21,
300401,花园生物,13.84,303636810.88,4.1,3.21,
001323,慕思股份,24.8,38594775.72,0.51,3.2,
301157,华塑科技,78.14,383850563.43,24.0,3.2,
002597,金禾实业,23.6,309303362.12,2.32,3.19,
688501,青达环保,25.22,124840400.0,3.91,3.19,
300276,三丰智能,7.44,370916073.63,4.75,3.19,
600463,空港股份,11.31,58752100.0,1.75,3.19,
300836,佰奥智能,63.31,150475996.3,3.83,3.18,
600576,祥源文旅,5.84,153152492.0,4.03,3.18,
002273,水晶光电,36.17,2649262917.81,5.52,3.17,
920003,中诚咨询,32.19,33784740.79,7.96,3.17,
300596,利安隆,44.56,420221244.96,4.28,3.17,
300539,横河精密,31.31,411273291.1,6.08,3.16,
001259,利仁科技,37.56,65732427.0,3.73,3.16,
603909,建发合诚,12.39,48979668.0,1.54,3.16,
600173,卧龙新能,7.5,107761694.0,2.07,3.16,
002766,索菱股份,4.89,118270980.0,2.85,3.16,
603179,新泉股份,71.15,3665310674.0,10.09,3.15,
002284,亚太股份,13.42,342816291.71,3.53,3.15,
603017,中衡设计,16.69,885715010.0,19.17,3.15,
301321,翰博高新,28.27,177482697.75,4.27,3.14,
301326,捷邦科技,192.3,449858006.19,3.25,3.14,
603816,顾家家居,30.84,357861596.0,1.43,3.14,
000603,盛达资源,40.17,1318042305.71,4.95,3.13,
300482,万孚生物,19.13,158807481.05,1.95,3.13,
002682,龙洲股份,6.27,200172611.0,5.7,3.13,
000632,ST三木,3.63,259836815.77,15.62,3.13,
603083,剑桥科技,189.84,5492366333.0,10.54,3.13,
605069,正和生态,15.88,189571008.0,5.78,3.12,
002052,同洲电子,11.58,444673382.08,5.6,3.12,
002931,锋龙股份,63.12,1003030388.03,7.91,3.12,
003023,彩虹集团,31.73,174693564.8,5.26,3.12,
601199,江南水务,6.28,339128683.0,5.79,3.12,
002887,绿茵生态,13.58,90802414.25,3.12,3.11,
002892,科力尔,10.93,142497357.2,2.61,3.11,
603988,中电电机,26.55,240142467.0,3.89,3.11,
603020,爱普股份,11.62,89341524.0,2.07,3.11,
300533,冰川网络,28.81,441458472.4,9.18,3.11,
603402,陕西旅游,112.91,165044239.0,7.67,3.11,
600871,石化油服,2.66,575947179.0,1.61,3.1,
605058,澳弘电子,38.55,178539825.0,3.28,3.1,
301529,福赛科技,154.3,816244877.12,11.74,3.1,
603583,捷昌驱动,29.4,252039886.0,2.26,3.09,
920475,三友科技,14.99,28459101.91,3.42,3.09,
000736,*ST中地,5.68,53534645.0,1.28,3.09,
688314,康拓医疗,45.55,106048518.0,2.91,3.08,
600742,富维股份,9.72,172090876.0,2.38,3.08,
301600,慧翰股份,123.49,220847576.65,5.59,3.07,
002729,好利科技,20.85,516251350.85,14.4,3.06,
002209,达 意 隆,14.82,257215321.0,11.28,3.06,
300862,蓝盾光电,24.95,158081383.11,4.2,3.06,
300447,全信股份,20.26,249732319.0,6.2,3.05,
002093,国脉科技,8.78,153215186.0,1.75,3.05,
001319,铭科精技,25.02,80459574.0,3.97,3.05,
000631,顺发恒能,3.39,137864679.19,1.79,3.04,
603615,茶花股份,22.01,148711627.0,2.83,3.04,
001400,江顺科技,217.27,463328771.34,6.66,3.02,
301057,汇隆新材,33.75,126900875.84,4.67,3.02,
920245,威博液压,26.3,16313345.13,1.65,3.02,
603811,诚意药业,12.3,172008974.0,4.28,3.02,
688360,德马科技,19.8,96778742.0,1.96,3.02,
600372,中航机载,13.66,943418669.0,1.45,3.02,
301285,鸿日达,109.9,337240317.9,1.5,3.02,
920943,优机股份,18.16,25455084.84,2.74,3.01,
002717,*ST岭南,1.37,80124353.43,3.42,3.01,
920260,中寰股份,9.95,18720593.0,1.93,3.0,
002981,朝阳科技,25.43,161852078.72,5.26,3.0,
688272,富吉瑞,44.7,156457374.0,4.68,3.0,
301125,腾亚精工,26.06,104058721.92,3.2,3.0,
002066,瑞泰科技,23.33,101793980.28,1.91,3.0,
603165,荣晟环保,18.61,238387763.0,4.01,2.99,
300977,深圳瑞捷,22.39,91837495.09,4.35,2.99,
002554,惠博普,3.45,121472263.16,2.66,2.99,
603429,*ST集友,10.0,48127690.0,0.94,2.99,
300711,广哈通信,21.67,162860019.88,3.06,2.99,
688311,盟升电子,37.26,257185280.0,4.04,2.99,
600714,金瑞矿业,23.1,612352353.0,9.21,2.99,
003033,征和工业,58.1,111775614.34,2.4,2.98,
002360,ST同德,6.22,137892803.57,6.79,2.98,
300879,大叶股份,24.87,118609600.4,2.4,2.98,
920720,吉冈精密,12.8,41336956.39,4.41,2.98,
300681,英搏尔,32.58,465098958.25,6.22,2.97,
600967,内蒙一机,14.54,468420170.0,1.9,2.97,
301133,金钟股份,49.19,175328488.32,3.2,2.97,
688297,中无人机,47.61,629708601.0,1.97,2.96,
300860,锋尚文化,25.78,82338023.32,2.93,2.96,
603166,福达股份,14.6,181974499.0,1.96,2.96,
600715,文投控股,2.09,158265189.0,2.63,2.96,
603131,上海沪工,25.05,1022481984.0,12.26,2.96,
688678,福立旺,26.11,836075891.0,7.87,2.96,
600523,贵航股份,13.98,97211225.0,1.74,2.95,
300466,赛摩智能,9.42,126161014.54,3.03,2.95,
301596,瑞迪智驱,72.57,120576028.45,5.33,2.95,
002872,ST天圣,5.59,25019467.5,2.1,2.95,
301626,苏州天脉,296.47,734002563.7,4.68,2.94,
002205,国统股份,14.06,48011046.8,1.87,2.93,
000008,神州高铁,2.81,309161102.03,4.08,2.93,
300817,双飞集团,21.08,103257634.63,3.92,2.93,
002553,南方精工,23.18,320125521.61,5.53,2.93,
603313,梦百合,6.32,110355415.0,3.08,2.93,
603089,正裕工业,11.96,40997507.0,1.43,2.93,
605287,德才股份,63.2,635949197.0,7.1,2.93,
688179,阿拉丁,22.85,397054209.0,4.79,2.93,
600189,泉阳泉,8.44,107707092.0,1.81,2.93,
301191,菲菱科思,159.32,881588259.2,10.7,2.92,
688302,海创药业-U,45.43,109640538.0,2.43,2.92,
002111,威海广泰,11.64,245034081.81,4.34,2.92,
603387,基蛋生物,9.88,211621834.0,4.22,2.92,
688623,双元科技,98.0,90070721.0,4.89,2.92,
688283,坤恒顺维,44.1,120336497.0,2.26,2.92,
600765,中航重机,16.59,552291961.0,2.16,2.92,
600962,国投中鲁,23.32,143840540.0,2.36,2.91,
688682,霍莱沃,50.92,112327942.0,2.19,2.91,
603990,麦迪科技,15.94,237411215.0,4.92,2.91,
688167,炬光科技,434.64,3834780889.0,10.05,2.91,
688571,杭华股份,9.21,125460654.0,3.22,2.91,
603969,银龙股份,9.56,203605835.0,2.55,2.91,
688195,腾景科技,372.5,2588600799.0,5.54,2.91,
002848,*ST高斯,15.59,62136626.0,2.45,2.9,
600500,中化国际,4.96,405934518.0,2.3,2.9,
300050,世纪鼎利,7.48,355291040.0,8.83,2.89,
688053,ST思科瑞,43.37,73643747.0,1.72,2.89,
600769,祥龙电业,17.8,309943550.0,4.73,2.89,
301392,汇成真空,170.71,1072264362.27,15.29,2.89,
300244,迪安诊断,21.09,1590682623.38,14.79,2.88,
301033,迈普医学,57.22,106734593.4,3.33,2.88,
002921,联诚精密,32.1,366300981.98,8.9,2.88,
300211,*ST亿通,9.28,47777845.6,1.74,2.88,
603132,金徽股份,20.06,173179750.0,0.89,2.87,
000636,风华高科,25.87,2312385114.72,7.83,2.86,
300899,*ST凯鑫,38.47,26393966.0,1.7,2.86,
600399,抚顺特钢,5.75,337709654.0,3.01,2.86,
300566,激智科技,20.49,241895532.47,5.27,2.86,
000595,*ST宝实,6.84,150849223.32,1.95,2.86,
002383,合众思壮,9.73,212669532.68,2.99,2.85,
603158,腾龙股份,15.88,1397129467.0,17.73,2.85,
001373,翔腾新材,40.09,109578271.0,8.37,2.85,
920069,普昂医疗,41.88,89910785.69,14.43,2.85,
601168,西部矿业,32.47,2204146206.0,2.91,2.85,
300455,航天智装,28.89,676646558.16,3.35,2.85,
688728,格科微,14.5,482214332.0,1.35,2.84,
920527,夜光明,18.12,20226469.16,3.1,2.84,
002439,启明星辰,16.63,1366620155.35,11.18,2.84,
603376,大明电子,31.25,60867704.0,6.15,2.83,
300961,深水海纳,13.79,113578542.97,5.43,2.83,
301255,通力科技,30.89,164705828.18,14.08,2.83,
920088,科力股份,45.11,270050458.45,18.36,2.83,
002702,海欣食品,6.17,136186033.4,4.85,2.83,
603767,中马传动,20.68,296949000.0,4.69,2.83,
000937,冀中能源,5.81,367026982.76,1.85,2.83,
603182,嘉华股份,15.26,60673668.0,2.44,2.83,
301197,工大科雅,33.02,197994862.2,5.48,2.83,
600157,永泰能源,1.82,2939762033.0,7.3,2.82,
002144,宏达高科,14.24,65044339.98,3.36,2.82,
002828,贝肯能源,11.67,170616614.3,7.33,2.82,
000610,*ST西旅,7.65,90664928.21,5.04,2.82,
300929,华骐环保,14.58,70674531.88,3.88,2.82,
300414,中光防雷,14.94,214347188.3,4.64,2.82,
001220,世盟股份,40.11,86096164.43,9.6,2.82,
301469,恒达新材,37.2,74403893.0,4.37,2.82,
603409,汇通控股,45.3,189498693.0,11.63,2.81,
002527,新时达,13.9,254637743.81,3.48,2.81,
301024,霍普股份,44.7,107870508.5,3.98,2.81,
601133,柏诚股份,25.68,814477582.0,6.02,2.8,
300253,卫宁健康,9.54,1922795963.24,10.94,2.8,
000509,华塑控股,4.04,520281452.87,12.09,2.8,
920087,秋乐种业,14.02,81078092.27,3.55,2.79,
002791,坚朗五金,18.79,166208669.0,4.05,2.79,
000559,万向钱潮,17.68,3128763492.75,5.3,2.79,
300693,盛弘股份,53.11,1384591783.4,9.77,2.79,
688718,唯赛勃,18.07,125217554.0,3.99,2.79,
002286,保龄宝,10.34,110711752.17,2.93,2.78,
603337,杰克科技,41.81,153481019.0,0.78,2.78,
000565,渝三峡Ａ,8.14,148236613.6,4.21,2.78,
603730,岱美股份,11.45,280428148.0,1.15,2.78,
300196,长海股份,21.82,711303200.66,13.3,2.78,
300719,安达维尔,15.89,110241402.66,3.91,2.78,
920119,美德乐,97.89,89072619.24,4.85,2.77,
301061,匠心家居,65.77,117734654.73,1.24,2.77,
600768,宁波富邦,19.32,179954086.0,7.03,2.77,
002802,洪汇新材,14.85,169969724.33,7.74,2.77,
600444,国机通用,17.5,57807649.0,2.28,2.76,
002347,泰尔股份,8.55,236288313.0,5.65,2.76,
